Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests Weight,Weighted Hit Rate,Average Miss Penalty,Average Penalty,Steps,Time
linked.Mru_Secondary,"9,09",103933,1039328,1143261,1036102,"0,20",10627698688,"2,44","0,00","0,00",1145083,1172
linked.Mru_Threshold15,"8,61",98404,1044857,1143261,1041752,"85,48",10627698688,"4,81","0,00","0,00",1410933,1128
linked.Lfu_Comparison,"8,50",97138,1046123,1143261,1043027,"2,06",10627698688,"2,94","0,00","0,00",1158008,527
linked.Mru,"8,45",96555,1046706,1143261,1043606,"100,00",10627698688,"4,99","0,00","0,00",1450829,663
linked.Lfucostboost_Comparison,"8,44",96532,1046729,1143261,1043633,"2,17",10627698688,"2,94","0,00","0,00",1158813,701
linked.Clock_Comparison,"7,75",88613,1054648,1143261,1051540,"2,70",10627698688,"3,42","0,00","0,00",1175808,465
linked.Lfu_TinyLfuMulti,"4,16",47610,1095651,1143261,1092564,"1,46",10627698688,"0,67","0,00","0,00",1161625,791
linked.Lru_Comparison,"4,15",47417,1095844,1143261,1092750,"1,56",10627698688,"1,52","0,00","0,00",1153635,443
linked.Fifo_Comparison,"3,44",39288,1103973,1143261,1100879,"1,71",10627698688,"1,30","0,00","0,00",1154639,508
linked.Mru_Comparison,"2,50",28543,1114718,1143261,1111632,"25,00",10627698688,"1,32","0,00","0,00",1300709,436
linked.Clock_TinyLfuMulti,"1,45",16558,1126703,1143261,1123612,"0,05",10627698688,"0,44","0,00","0,00",1144667,800
linked.Lru_TinyLfuMulti,"1,10",12633,1130628,1143261,1127539,"0,05",10627698688,"0,42","0,00","0,00",1143813,804
linked.Lfucostboost_TinyLfuMulti,"1,09",12421,1130840,1143261,1127754,"4,79",10627698688,"0,49","0,00","0,00",1199396,863
linked.Mfu_Comparison,"0,99",11329,1131932,1143261,1128839,"2,13",10627698688,"0,44","0,00","0,00",1161382,707
linked.Mru_TinyLfuMulti,"0,87",9909,1133352,1143261,1130267,"5,18",10627698688,"0,39","0,00","0,00",1200193,789
linked.Fifo_TinyLfuMulti,"0,29",3360,1139901,1143261,1136814,"0,01",10627698688,"0,37","0,00","0,00",1143370,766
linked.Mfu_TinyLfuMulti,"0,14",1594,1141667,1143261,1138580,"0,01",10627698688,"0,27","0,00","0,00",1146473,732
