Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
heap.Skip_TinyLfuBoost,"24,74",261,794,1055,736,"0,14",5537792,"19,30","0,00","0,00",1110,2
heap.Skip_TinyLfu,"24,74",261,794,1055,736,"0,14",5537792,"19,30","0,00","0,00",1110,0
heap.Skip_Threshold15,"8,63",91,964,1055,907,"100,00",5537792,"6,73","0,00","0,00",1110,1
heap.Skip_Secondary,"24,74",261,794,1055,736,"0,14",5537792,"19,30","0,00","0,00",1110,1
heap.Skip_Comparison,"3,79",40,1015,1055,959,"17,83",5537792,"3,55","0,00","0,00",1110,6
heap.Skip,"8,63",91,964,1055,907,"100,00",5537792,"6,73","0,00","0,00",1110,2
heap.One_TinyLfuMulti,"11,00",116,939,1055,882,"0,45",5537792,"9,84","0,00","0,00",1110,1
heap.One_TinyLfuBoost,"24,74",261,794,1055,736,"0,14",5537792,"19,30","0,00","0,00",1110,31
heap.One_TinyLfu,"24,74",261,794,1055,736,"0,14",5537792,"19,30","0,00","0,00",1110,1
heap.One_Threshold15,"8,63",91,964,1055,907,"100,00",5537792,"6,73","0,00","0,00",1110,1
heap.One_Secondary,"24,74",261,794,1055,736,"0,14",5537792,"19,30","0,00","0,00",1110,0
heap.One_Comparison,"3,79",40,1015,1055,959,"17,83",5537792,"3,55","0,00","0,00",1110,0
heap.One,"8,63",91,964,1055,907,"100,00",5537792,"6,73","0,00","0,00",1110,0
heap.None_TinyLfuMulti,"11,00",116,939,1055,882,"0,45",5537792,"9,84","0,00","0,00",1110,1
heap.None_TinyLfuBoost,"24,74",261,794,1055,736,"0,14",5537792,"19,30","0,00","0,00",1110,13
heap.None_TinyLfu,"24,74",261,794,1055,736,"0,14",5537792,"19,30","0,00","0,00",1110,28
heap.None_Threshold15,"8,63",91,964,1055,907,"100,00",5537792,"6,73","0,00","0,00",1110,1
heap.None_Secondary,"24,74",261,794,1055,736,"0,14",5537792,"19,30","0,00","0,00",1110,0
heap.None_Comparison,"3,79",40,1015,1055,959,"17,83",5537792,"3,55","0,00","0,00",1110,0
heap.None,"8,63",91,964,1055,907,"100,00",5537792,"6,73","0,00","0,00",1110,0
heap.Boost_TinyLfuMulti,"11,00",116,939,1055,882,"0,45",5537792,"9,84","0,00","0,00",1110,8
heap.Boost_TinyLfuBoost,"24,74",261,794,1055,736,"0,14",5537792,"19,30","0,00","0,00",1110,104
heap.Boost_TinyLfu,"24,74",261,794,1055,736,"0,14",5537792,"19,30","0,00","0,00",1110,1
heap.Boost_Threshold15,"8,63",91,964,1055,907,"100,00",5537792,"6,73","0,00","0,00",1110,87
heap.Boost_Secondary,"24,74",261,794,1055,736,"0,14",5537792,"19,30","0,00","0,00",1110,1
heap.Boost_Comparison,"3,79",40,1015,1055,959,"17,83",5537792,"3,55","0,00","0,00",1110,94
heap.Boost,"8,63",91,964,1055,907,"100,00",5537792,"6,73","0,00","0,00",1110,0
