Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Lfu_Secondary,"76,47",1553123,477792,2030915,457792,"100,00",24073370624,"42,09","0,00","0,00",5693251,24118
sampled.Lfu_Comparison,"67,36",1367996,662919,2030915,642919,"100,00",24073370624,"32,39","0,00","0,00",7174267,28417
sampled.Lfu,"76,47",1553123,477792,2030915,457792,"100,00",24073370624,"42,09","0,00","0,00",5693251,17536
sampled.Hyperbolic_TinyLfuMulti,"75,33",1529959,500956,2030915,480956,"8,16",24073370624,"41,23","0,00","0,00",5878563,21217
sampled.Hyperbolic_TinyLfuBoost,"75,23",1527926,502989,2030915,482989,"21,23",24073370624,"43,31","0,00","0,00",5894827,20869
sampled.Hyperbolic_TinyLfu,"75,33",1529959,500956,2030915,480956,"8,16",24073370624,"41,23","0,00","0,00",5878563,28342
sampled.Hyperbolic_Threshold15,"76,39",1551405,479510,2030915,459510,"100,00",24073370624,"42,09","0,00","0,00",5706995,16884
sampled.Hyperbolic_Secondary,"76,39",1551405,479510,2030915,459510,"100,00",24073370624,"42,09","0,00","0,00",5706995,17571
sampled.Hyperbolic_Comparison,"67,36",1367996,662919,2030915,642919,"100,00",24073370624,"32,39","0,00","0,00",7174267,28129
sampled.Hyperbolic,"76,39",1551405,479510,2030915,459510,"100,00",24073370624,"42,09","0,00","0,00",5706995,17539
sampled.Fifo_TinyLfuMulti,"74,27",1508374,522541,2030915,502541,"4,39",24073370624,"39,94","0,00","0,00",6051243,21923
sampled.Fifo_TinyLfuBoost,"73,93",1501410,529505,2030915,509505,"21,26",24073370624,"42,06","0,00","0,00",6106955,19734
sampled.Fifo_TinyLfu,"74,27",1508374,522541,2030915,502541,"4,39",24073370624,"39,94","0,00","0,00",6051243,23364
sampled.Fifo_Threshold15,"74,57",1514446,516469,2030915,496469,"100,00",24073370624,"41,17","0,00","0,00",6002667,6631
sampled.Fifo_Secondary,"74,57",1514446,516469,2030915,496469,"100,00",24073370624,"41,17","0,00","0,00",6002667,5742
sampled.Fifo_Comparison,"67,36",1367996,662919,2030915,642919,"100,00",24073370624,"32,39","0,00","0,00",7174267,29710
sampled.Fifo,"74,57",1514446,516469,2030915,496469,"100,00",24073370624,"41,17","0,00","0,00",6002667,5592
product.Guava,"75,65",1536393,494522,2030915,474522,"100,00",24073370624,"42,27","0,00","0,00",,2406
product.ElasticSearch,"75,65",1536365,494550,2030915,474550,"100,00",24073370624,"42,26","0,00","0,00",,2733
product.Caffeine,"75,78",1539074,491841,2030915,471841,"100,00",24073370624,"41,71","0,00","0,00",,3636
product.Cache2k,"76,64",1556417,474498,2030915,454499,"100,00",24073370624,"42,18","0,00","0,00",,3222
linked.Mru_TinyLfuMulti,"21,23",431264,1599651,2030915,1579651,"1,14",24073370624,"21,80","0,00","0,00",2030915,1312
linked.Mru_TinyLfuBoost,"69,48",1411028,619887,2030915,599887,"1,00",24073370624,"35,11","0,00","0,00",2030915,993
linked.Mru_TinyLfu,"70,21",1425986,604929,2030915,584929,"0,61",24073370624,"35,24","0,00","0,00",2030915,926
linked.Mru_Threshold15,"16,52",335516,1695399,2030915,1675399,"82,18",24073370624,"10,34","0,00","0,00",2030915,1510
linked.Mru_Secondary,"69,83",1418269,612646,2030915,592646,"0,86",24073370624,"34,31","0,00","0,00",2030915,862
linked.Mru_Comparison,"9,52",193303,1837612,2030915,1817612,"8,62",24073370624,"9,27","0,00","0,00",2030915,898
linked.Mru,"17,44",354162,1676753,2030915,1656753,"100,00",24073370624,"10,43","0,00","0,00",2030915,1063
linked.Mfu_TinyLfuMulti,"15,76",320002,1710913,2030915,1690913,"0,08",24073370624,"14,84","0,00","0,00",2050915,1366
linked.Mfu_TinyLfuBoost,"63,45",1288638,742277,2030915,722277,"0,01",24073370624,"31,18","0,00","0,00",2050915,1216
linked.Mfu_TinyLfu,"64,91",1318293,712622,2030915,692622,"0,00",24073370624,"31,75","0,00","0,00",2050915,1027
