Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
heap.Skip_TinyLfu,"16,43",2056479,10462489,12518968,10462252,"0,00",61035634176,"17,12","0,00","0,00",12518970,14867
heap.Skip_Threshold15,"6,56",820955,11698013,12518968,11697945,"85,54",61035634176,"11,49","0,00","0,00",12518970,12124
heap.Skip_Secondary,"16,69",2089435,10429533,12518968,10429280,"0,00",61035634176,"17,10","0,00","0,00",12518970,13682
heap.Skip_Comparison,"4,58",572798,11946170,12518968,11946105,"12,52",61035634176,"11,35","0,00","0,00",12518970,8332
heap.Skip,"6,36",795646,11723322,12518968,11723253,"100,00",61035634176,"11,87","0,00","0,00",12518970,7493
heap.One_TinyLfuMulti,"13,86",1734802,10784166,12518968,10784009,"0,01",61035634176,"17,43","0,00","0,00",12518970,13798
heap.One_TinyLfuBoost,"16,26",2035414,10483554,12518968,10483295,"0,00",61035634176,"16,17","0,00","0,00",12518970,14350
heap.One_TinyLfu,"16,43",2056479,10462489,12518968,10462252,"0,00",61035634176,"17,12","0,00","0,00",12518970,14877
heap.One_Threshold15,"19,08",2389163,10129805,12518968,10129543,"85,55",61035634176,"21,48","0,00","0,00",12518970,12074
heap.One_Secondary,"16,69",2089435,10429533,12518968,10429280,"0,00",61035634176,"17,10","0,00","0,00",12518970,13196
heap.One_Comparison,"17,99",2251577,10267391,12518968,10267138,"30,11",61035634176,"21,62","0,00","0,00",12518970,9081
heap.One,"10,63",1331284,11187684,12518968,11187507,"100,00",61035634176,"9,23","0,00","0,00",12518970,5486
heap.None_TinyLfuMulti,"13,86",1734802,10784166,12518968,10784009,"0,01",61035634176,"17,43","0,00","0,00",12518970,13312
heap.None_TinyLfuBoost,"16,26",2035414,10483554,12518968,10483295,"0,00",61035634176,"16,17","0,00","0,00",12518970,13871
heap.None_TinyLfu,"16,43",2056479,10462489,12518968,10462252,"0,00",61035634176,"17,12","0,00","0,00",12518970,15247
heap.None_Threshold15,"19,08",2389163,10129805,12518968,10129543,"85,55",61035634176,"21,48","0,00","0,00",12518970,12103
heap.None_Secondary,"16,69",2089435,10429533,12518968,10429280,"0,00",61035634176,"17,10","0,00","0,00",12518970,13404
heap.None_Comparison,"17,99",2251577,10267391,12518968,10267138,"30,11",61035634176,"21,62","0,00","0,00",12518970,8946
heap.None,"10,63",1331284,11187684,12518968,11187507,"100,00",61035634176,"9,23","0,00","0,00",12518970,5899
heap.Boost_TinyLfuMulti,"15,16",1897590,10621378,12518968,10621204,"0,01",61035634176,"17,49","0,00","0,00",12518970,15392
heap.Boost_TinyLfuBoost,"16,26",2035414,10483554,12518968,10483295,"0,00",61035634176,"16,17","0,00","0,00",12518970,17282
heap.Boost_TinyLfu,"16,43",2056479,10462489,12518968,10462252,"0,00",61035634176,"17,12","0,00","0,00",12518970,17961
heap.Boost_Threshold15,"18,70",2341590,10177378,12518968,10177178,"85,55",61035634176,"21,92","0,00","0,00",12518970,13739
heap.Boost_Secondary,"16,65",2083990,10434978,12518968,10434724,"0,00",61035634176,"17,09","0,00","0,00",12518970,15302
heap.Boost_Comparison,"16,34",2045108,10473860,12518968,10473685,"17,30",61035634176,"20,65","0,00","0,00",12518970,10441
heap.Boost,"20,05",2509550,10009418,12518968,10009154,"100,00",61035634176,"21,71","0,00","0,00",12518970,10139
