Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
heap.One_Comparison,"71,94",1120616,437198,1557814,427198,"0,91",11495121408,"51,92","0,00","0,00",1557814,19419
heap.One,"77,52",1207552,350262,1557814,340262,"100,00",11495121408,"57,85","0,00","0,00",1557814,1574
heap.None_TinyLfuMulti,"72,18",1124398,433416,1557814,423416,"0,02",11495121408,"52,21","0,00","0,00",1557814,17548
heap.None_TinyLfuBoost,"72,51",1129609,428205,1557814,418205,"0,01",11495121408,"52,99","0,00","0,00",1557814,18075
heap.None_TinyLfu,"72,72",1132887,424927,1557814,414927,"0,01",11495121408,"52,73","0,00","0,00",1557814,17787
heap.None_Threshold15,"77,42",1205995,351819,1557814,341819,"90,94",11495121408,"58,13","0,00","0,00",1557814,1947
heap.None_Secondary,"73,18",1139976,417838,1557814,407838,"0,04",11495121408,"52,85","0,00","0,00",1557814,16758
heap.None_Comparison,"71,94",1120616,437198,1557814,427198,"0,91",11495121408,"51,92","0,00","0,00",1557814,18052
heap.None,"77,52",1207552,350262,1557814,340262,"100,00",11495121408,"57,85","0,00","0,00",1557814,393
heap.Boost_TinyLfuMulti,"72,20",1124797,433017,1557814,423017,"0,04",11495121408,"52,27","0,00","0,00",1557814,35012
heap.Boost_TinyLfuBoost,"72,21",1124903,432911,1557814,422911,"0,01",11495121408,"52,36","0,00","0,00",1557814,22639
heap.Boost_TinyLfu,"73,05",1137936,419878,1557814,409878,"0,01",11495121408,"52,86","0,00","0,00",1557814,32632
heap.Boost_Threshold15,"75,37",1174199,383615,1557814,373615,"97,36",11495121408,"56,49","0,00","0,00",1557814,16246
heap.Boost_Secondary,"72,04",1122294,435520,1557814,425520,"0,02",11495121408,"51,92","0,00","0,00",1557814,36720
heap.Boost_Comparison,"71,94",1120616,437198,1557814,427198,"0,91",11495121408,"51,92","0,00","0,00",1557814,27757
heap.Boost,"76,74",1195437,362377,1557814,352377,"100,00",11495121408,"57,41","0,00","0,00",1557814,14473
