Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
heap.Skip_Secondary,"49,50",1507747,1538365,3046112,1528365,"0,02",13882741,"49,76","0,00","0,00",3046112,43693
heap.Skip,"49,56",1509797,1536315,3046112,1526315,"100,00",13882741,"49,75","0,00","0,00",3046112,3148
heap.One_TinyLfuBoost,"49,51",1508189,1537923,3046112,1527923,"0,01",13882741,"49,82","0,00","0,00",3046112,31932
heap.One_TinyLfu,"49,51",1508189,1537923,3046112,1527923,"0,01",13882741,"49,82","0,00","0,00",3046112,35977
heap.One_Secondary,"49,67",1513111,1533001,3046112,1523001,"0,02",13882741,"49,89","0,00","0,00",3046112,38485
heap.One,"49,64",1512062,1534050,3046112,1524050,"100,00",13882741,"49,85","0,00","0,00",3046112,2360
heap.None_TinyLfuBoost,"49,51",1508189,1537923,3046112,1527923,"0,01",13882741,"49,82","0,00","0,00",3046112,29667
heap.None_TinyLfu,"49,51",1508189,1537923,3046112,1527923,"0,01",13882741,"49,82","0,00","0,00",3046112,30152
heap.None_Secondary,"49,67",1513111,1533001,3046112,1523001,"0,02",13882741,"49,89","0,00","0,00",3046112,31827
heap.None,"49,64",1512062,1534050,3046112,1524050,"100,00",13882741,"49,85","0,00","0,00",3046112,1324
heap.Boost_TinyLfuBoost,"49,35",1503355,1542757,3046112,1532757,"0,00",13882741,"49,76","0,00","0,00",3046112,74384
heap.Boost_TinyLfu,"49,35",1503355,1542757,3046112,1532757,"0,00",13882741,"49,76","0,00","0,00",3046112,77271
heap.Boost_Secondary,"49,69",1513606,1532506,3046112,1522506,"0,02",13882741,"49,84","0,00","0,00",3046112,76709
heap.Boost,"49,26",1500450,1545662,3046112,1535662,"100,00",13882741,"49,52","0,00","0,00",3046112,34694
