Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
heap.One_TinyLfuBoost,"75,74",1445019,462754,1907773,362754,"0,01",56874608640,"73,86","0,00","0,00",1907773,133287
heap.One_TinyLfu,"75,76",1445350,462423,1907773,362423,"0,00",56874608640,"73,86","0,00","0,00",1907773,113665
heap.One_Threshold15,"77,13",1471468,436305,1907773,336305,"100,00",56874608640,"73,94","0,00","0,00",1907773,46289
heap.One_Secondary,"75,78",1445663,462110,1907773,362110,"0,02",56874608640,"73,86","0,00","0,00",1907773,134883
heap.One_Comparison,"75,75",1445078,462695,1907773,362695,"9,51",56874608640,"73,88","0,00","0,00",1907773,128605
heap.One,"77,13",1471468,436305,1907773,336305,"100,00",56874608640,"73,94","0,00","0,00",1907773,74069
heap.None_TinyLfuMulti,"75,74",1444922,462851,1907773,362851,"0,00",56874608640,"73,87","0,00","0,00",1907773,64299
heap.None_TinyLfuBoost,"75,74",1445019,462754,1907773,362754,"0,01",56874608640,"73,86","0,00","0,00",1907773,72484
heap.None_TinyLfu,"75,76",1445350,462423,1907773,362423,"0,00",56874608640,"73,86","0,00","0,00",1907773,70176
heap.None_Threshold15,"77,13",1471468,436305,1907773,336305,"100,00",56874608640,"73,94","0,00","0,00",1907773,1472
heap.None_Secondary,"75,78",1445663,462110,1907773,362110,"0,02",56874608640,"73,86","0,00","0,00",1907773,68055
heap.None_Comparison,"75,75",1445078,462695,1907773,362695,"9,51",56874608640,"73,88","0,00","0,00",1907773,58860
heap.None,"77,13",1471468,436305,1907773,336305,"100,00",56874608640,"73,94","0,00","0,00",1907773,968
heap.Boost_TinyLfuMulti,"75,74",1444922,462851,1907773,362851,"0,00",56874608640,"73,87","0,00","0,00",1907773,297166
heap.Boost_TinyLfuBoost,"75,73",1444714,463059,1907773,363059,"0,00",56874608640,"73,86","0,00","0,00",1907773,242605
heap.Boost_TinyLfu,"75,74",1444903,462870,1907773,362870,"0,00",56874608640,"73,86","0,00","0,00",1907773,238097
heap.Boost_Threshold15,"76,86",1466233,441540,1907773,341540,"100,00",56874608640,"73,97","0,00","0,00",1907773,384683
heap.Boost_Secondary,"75,74",1444904,462869,1907773,362869,"0,00",56874608640,"73,86","0,00","0,00",1907773,367587
heap.Boost_Comparison,"75,73",1444747,463026,1907773,363026,"9,19",56874608640,"73,88","0,00","0,00",1907773,330645
heap.Boost,"76,86",1466233,441540,1907773,341540,"100,00",56874608640,"73,97","0,00","0,00",1907773,306616
