Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
heap.One_TinyLfu,"42,40",513444,697590,1211034,697391,"0,00",11403751424,"15,24","0,00","0,00",1211201,758
heap.One_Threshold15,"45,75",554093,656941,1211034,656749,"85,31",11403751424,"21,46","0,00","0,00",1211201,820
heap.One_Secondary,"43,66",528687,682347,1211034,682143,"0,01",11403751424,"15,83","0,00","0,00",1211201,934
heap.One_Comparison,"43,29",524256,686778,1211034,686591,"30,16",11403751424,"19,37","0,00","0,00",1211201,557
heap.One,"45,60",552196,658838,1211034,658646,"100,00",11403751424,"21,46","0,00","0,00",1211201,600
heap.None_TinyLfuMulti,"30,47",369032,842002,1211034,841824,"0,01",11403751424,"12,08","0,00","0,00",1211201,806
heap.None_TinyLfuBoost,"32,38",392092,818942,1211034,818751,"0,00",11403751424,"12,90","0,00","0,00",1211201,1025
heap.None_TinyLfu,"42,40",513444,697590,1211034,697391,"0,00",11403751424,"15,24","0,00","0,00",1211201,722
heap.None_Threshold15,"45,75",554093,656941,1211034,656749,"85,31",11403751424,"21,46","0,00","0,00",1211201,817
heap.None_Secondary,"43,66",528687,682347,1211034,682143,"0,01",11403751424,"15,83","0,00","0,00",1211201,655
heap.None_Comparison,"43,29",524256,686778,1211034,686591,"30,16",11403751424,"19,37","0,00","0,00",1211201,494
heap.None,"45,60",552196,658838,1211034,658646,"100,00",11403751424,"21,46","0,00","0,00",1211201,625
heap.Boost_TinyLfuMulti,"38,19",462495,748539,1211034,748358,"0,16",11403751424,"14,37","0,00","0,00",1211201,757
heap.Boost_TinyLfuBoost,"32,38",392092,818942,1211034,818751,"0,00",11403751424,"12,90","0,00","0,00",1211201,964
heap.Boost_TinyLfu,"42,40",513444,697590,1211034,697391,"0,00",11403751424,"15,24","0,00","0,00",1211201,758
heap.Boost_Threshold15,"45,13",546482,664552,1211034,664359,"85,41",11403751424,"21,60","0,00","0,00",1211201,850
heap.Boost_Secondary,"39,30",475923,735111,1211034,734905,"0,00",11403751424,"14,45","0,00","0,00",1211201,882
heap.Boost_Comparison,"43,08",521754,689280,1211034,689092,"31,78",11403751424,"19,33","0,00","0,00",1211201,628
heap.Boost,"44,85",543205,667829,1211034,667635,"100,00",11403751424,"21,56","0,00","0,00",1211201,519
