Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
linked.Fifo_Threshold15,"80,59",1635881,394064,2029945,294064,"100,00",2029945,"80,59","0,00","0,00",2029945,1090
sampled.Lfu_Comparison,"80,59",1635856,394089,2029945,294089,"100,00",2029945,"80,59","0,00","0,00",4382657,85577
sampled.Hyperbolic_Comparison,"80,59",1635856,394089,2029945,294089,"100,00",2029945,"80,59","0,00","0,00",4382657,78383
sampled.Mru_Comparison,"80,59",1635856,394089,2029945,294089,"100,00",2029945,"80,59","0,00","0,00",4382657,81252
linked.Mfu_TinyLfuBoost,"80,59",1635856,394089,2029945,294089,"0,00",2029945,"80,59","0,00","0,00",2129945,1366
sampled.Fifo_Comparison,"80,59",1635856,394089,2029945,294089,"100,00",2029945,"80,59","0,00","0,00",4382657,74102
sampled.Lru_Comparison,"80,59",1635856,394089,2029945,294089,"100,00",2029945,"80,59","0,00","0,00",4382657,86209
linked.Mfu_TinyLfuMulti,"80,59",1635856,394089,2029945,294089,"0,00",2029945,"80,59","0,00","0,00",2129945,1170
sampled.Random_Comparison,"80,59",1635856,394089,2029945,294089,"100,00",2029945,"80,59","0,00","0,00",2029945,76698
linked.Mfu_Secondary,"80,59",1635856,394089,2029945,294089,"0,00",2029945,"80,59","0,00","0,00",2129945,1228
sampled.Mfu_Comparison,"80,59",1635856,394089,2029945,294089,"100,00",2029945,"80,59","0,00","0,00",4382657,76520
linked.Mfu_TinyLfu,"80,59",1635856,394089,2029945,294089,"0,00",2029945,"80,59","0,00","0,00",2129945,1319
linked.Fifo_Secondary,"80,58",1635828,394117,2029945,294117,"0,00",2029945,"80,58","0,00","0,00",2029945,1098
linked.Fifo_TinyLfuBoost,"80,58",1635828,394117,2029945,294117,"0,00",2029945,"80,58","0,00","0,00",2029945,1140
linked.Fifo_TinyLfu,"80,58",1635828,394117,2029945,294117,"0,00",2029945,"80,58","0,00","0,00",2029945,1208
linked.Fifo_TinyLfuMulti,"80,58",1635828,394117,2029945,294117,"0,00",2029945,"80,58","0,00","0,00",2029945,1016
sampled.Random_Secondary,"80,31",1630284,399661,2029945,299661,"100,00",2029945,"80,31","0,00","0,00",2029945,50263
sampled.Random,"80,31",1630284,399661,2029945,299661,"100,00",2029945,"80,31","0,00","0,00",2029945,43879
sampled.Random_Threshold15,"80,31",1630284,399661,2029945,299661,"100,00",2029945,"80,31","0,00","0,00",2029945,43116
linked.Lru_Comparison,"79,85",1620895,409050,2029945,309050,"50,00",2029945,"79,85","0,00","0,00",2029945,750
linked.Fifo_Comparison,"78,99",1603506,426439,2029945,326439,"50,00",2029945,"78,99","0,00","0,00",2029945,613
sampled.Mru,"77,89",1581199,448746,2029945,348746,"100,00",2029945,"77,89","0,00","0,00",4819913,71701
sampled.Mru_Threshold15,"77,89",1581199,448746,2029945,348746,"100,00",2029945,"77,89","0,00","0,00",4819913,82398
sampled.Mru_Secondary,"77,89",1581199,448746,2029945,348746,"100,00",2029945,"77,89","0,00","0,00",4819913,83655
sampled.Mfu_Threshold15,"76,10",1544740,485205,2029945,385205,"100,00",2029945,"76,10","0,00","0,00",5111585,60306
sampled.Mfu_Secondary,"76,10",1544740,485205,2029945,385205,"100,00",2029945,"76,10","0,00","0,00",5111585,60144
sampled.Mfu,"76,10",1544740,485205,2029945,385205,"100,00",2029945,"76,10","0,00","0,00",5111585,56345
linked.Mru_Threshold15,"62,90",1276872,753073,2029945,653073,"100,00",2029945,"62,90","0,00","0,00",2029945,1438
linked.Mru,"62,90",1276872,753073,2029945,653073,"100,00",2029945,"62,90","0,00","0,00",2029945,932
linked.Mru_Comparison,"62,25",1263741,766204,2029945,666204,"35,67",2029945,"62,25","0,00","0,00",2029945,822
linked.Mfu_Threshold15,"58,24",1182286,847659,2029945,747659,"100,00",2029945,"58,24","0,00","0,00",2129945,1636
linked.Mfu,"58,24",1182286,847659,2029945,747659,"100,00",2029945,"58,24","0,00","0,00",2129945,1075
linked.Mfu_Comparison,"44,49",903074,1126871,2029945,1026871,"48,03",2029945,"44,49","0,00","0,00",2129945,1020
