Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
linked.Lfucostboost_Comparison,"66,96",1359152,670793,2029945,567692,"20,37",31163521536,"44,02","0,00","0,00",2133046,1140
linked.Lfu_Comparison,"66,96",1359152,670793,2029945,567692,"20,37",31163521536,"44,02","0,00","0,00",2133046,1074
linked.Clock_Comparison,"62,41",1266909,763036,2029945,659935,"17,99",31163521536,"43,00","0,00","0,00",2060454,1124
linked.Mfu_Secondary,"61,75",1253592,776353,2029945,673252,"0,00",31163521536,"49,93","0,00","0,00",2133046,1976
linked.Lru_Comparison,"60,15",1221073,808872,2029945,705771,"17,05",31163521536,"43,38","0,00","0,00",2029945,1191
linked.Fifo_Comparison,"55,41",1124847,905098,2029945,801997,"15,90",31163521536,"41,96","0,00","0,00",2029945,1091
linked.Mru_TinyLfuMulti,"52,19",1059407,970538,2029945,867437,"3,17",31163521536,"49,22","0,00","0,00",2029945,2001
linked.Mfu,"51,43",1043965,985980,2029945,882879,"100,00",31163521536,"32,76","0,00","0,00",2133046,1467
linked.Mfu_Threshold15,"48,45",983427,1046518,2029945,943417,"85,89",31163521536,"31,13","0,00","0,00",2133046,1699
linked.Mfu_TinyLfuMulti,"40,01",812133,1217812,2029945,1114711,"0,03",31163521536,"41,61","0,00","0,00",2133046,2244
linked.Mru,"39,75",806878,1223067,2029945,1119966,"100,00",31163521536,"37,54","0,00","0,00",2029945,1434
linked.Mru_Threshold15,"39,57",803274,1226671,2029945,1123570,"79,25",31163521536,"38,06","0,00","0,00",2029945,1729
linked.Mru_Comparison,"28,27",573772,1456173,2029945,1353072,"11,29",31163521536,"36,69","0,00","0,00",2029945,1377
linked.Mfu_Comparison,"16,70",339085,1690860,2029945,1587759,"10,66",31163521536,"18,99","0,00","0,00",2133046,1228
