Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
sampled.Fifo_Secondary,"41,08",507624,728009,1235633,676989,"11,48",5561702,"30,09","0,00","0,00",6651545,148493
sampled.Fifo,"48,14",594773,640860,1235633,609081,"100,00",5561702,"39,90","0,00","0,00",6108281,23533
product.Guava,"49,80",615392,620241,1235633,588183,"100,00",5561702,"41,30","0,00","0,00",,2490
product.ElasticSearch,"49,79",615255,620378,1235633,588311,"100,00",5561702,"41,27","0,00","0,00",,2689
product.Caffeine,"49,90",616572,619061,1235633,573231,"100,00",5561702,"41,25","0,00","0,00",,4098
product.Cache2k,"48,87",603861,631772,1235633,593712,"100,00",5561702,"41,44","0,00","0,00",,3823
linked.Mru_TinyLfuBoost,"22,84",282174,953459,1235633,941601,"0,58",5561702,"9,81","0,00","0,00",1239281,1145
linked.Mru_TinyLfu,"22,84",282174,953459,1235633,941601,"0,58",5561702,"9,81","0,00","0,00",1239281,1165
linked.Mru_Secondary,"21,63",267270,968363,1235633,955962,"0,86",5561702,"7,85","0,00","0,00",1241165,964
linked.Mru,"2,72",33569,1202064,1235633,1189545,"100,00",5561702,"4,04","0,00","0,00",1667264,703
linked.Mfu_TinyLfuBoost,"7,17",88540,1147093,1235633,1136327,"0,00",5561702,"5,76","0,00","0,00",1246399,1143
linked.Mfu_TinyLfu,"7,17",88540,1147093,1235633,1136327,"0,00",5561702,"5,76","0,00","0,00",1246399,1022
linked.Mfu_Secondary,"7,17",88540,1147093,1235633,1136327,"0,00",5561702,"5,76","0,00","0,00",1246399,1241
linked.Mfu,"30,95",382429,853204,1235633,823524,"100,00",5561702,"26,65","0,00","0,00",1589880,608
linked.Lru_TinyLfuBoost,"36,47",450585,785048,1235633,748561,"1,32",5561702,"25,94","0,00","0,00",1236430,1252
linked.Lru_TinyLfu,"36,47",450585,785048,1235633,748561,"1,32",5561702,"25,94","0,00","0,00",1236430,935
linked.Lru_Secondary,"36,52",451230,784403,1235633,748582,"1,42",5561702,"25,95","0,00","0,00",1236558,966
linked.Lru,"49,79",615255,620378,1235633,588311,"100,00",5561702,"41,27","0,00","0,00",1430412,725
linked.Lfucostboost_TinyLfuBoost,"40,07",495106,740527,1235633,712358,"7,48",5561702,"30,93","0,00","0,00",1287880,1142
linked.Lfucostboost_TinyLfu,"40,07",495106,740527,1235633,712358,"7,48",5561702,"30,93","0,00","0,00",1287880,1034
linked.Lfucostboost_Secondary,"40,49",500287,735346,1235633,705241,"10,39",5561702,"30,83","0,00","0,00",1297944,914
linked.Lfucostboost,"42,26",522229,713404,1235633,688610,"100,00",5561702,"34,70","0,00","0,00",1464368,691
linked.Lfu_TinyLfuBoost,"40,07",495106,740527,1235633,712358,"7,48",5561702,"30,93","0,00","0,00",1287880,1130
linked.Lfu_TinyLfu,"40,07",495106,740527,1235633,712358,"7,48",5561702,"30,93","0,00","0,00",1287880,1092
linked.Lfu_Secondary,"40,49",500287,735346,1235633,705241,"10,39",5561702,"30,83","0,00","0,00",1297944,1123
linked.Lfu,"42,26",522229,713404,1235633,688610,"100,00",5561702,"34,70","0,00","0,00",1464368,886
linked.Fifo_TinyLfuBoost,"7,17",88625,1147008,1235633,1136267,"0,00",5561702,"5,76","0,00","0,00",1235661,1091
linked.Fifo_TinyLfu,"7,17",88625,1147008,1235633,1136267,"0,00",5561702,"5,76","0,00","0,00",1235661,1351
linked.Fifo_Secondary,"6,89",85157,1150476,1235633,1139747,"0,01",5561702,"5,68","0,00","0,00",1235679,1103
linked.Fifo,"48,12",594603,641030,1235633,609403,"100,00",5561702,"39,87","0,00","0,00",1443945,842
linked.Clock_TinyLfuBoost,"35,60",439923,795710,1235633,762912,"1,84",5561702,"26,02","0,00","0,00",1246157,969
linked.Clock_TinyLfu,"35,60",439923,795710,1235633,762912,"1,84",5561702,"26,02","0,00","0,00",1246157,862
linked.Clock_Secondary,"38,74",478699,756934,1235633,721309,"4,00",5561702,"29,24","0,00","0,00",1263625,1102
linked.Clock,"50,30",621578,614055,1235633,580706,"100,00",5561702,"41,72","0,00","0,00",1589308,522
heap.Skip_TinyLfuBoost,"8,09",99968,1135665,1235633,1124882,"0,00",5561702,"5,97","0,00","0,00",1235633,36292
heap.Skip_TinyLfu,"8,09",99968,1135665,1235633,1124882,"0,00",5561702,"5,97","0,00","0,00",1235633,36391
heap.Skip_Secondary,"8,28",102282,1133351,1235633,1122569,"0,00",5561702,"6,01","0,00","0,00",1235633,36378
heap.Skip,"28,55",352765,882868,1235633,865891,"100,00",5561702,"15,48","0,00","0,00",1235633,2922
heap.One_TinyLfuBoost,"8,09",99968,1135665,1235633,1124882,"0,00",5561702,"5,97","0,00","0,00",1235633,37370
heap.One_TinyLfu,"8,09",99968,1135665,1235633,1124882,"0,00",5561702,"5,97","0,00","0,00",1235633,36877
heap.One_Secondary,"8,28",102282,1133351,1235633,1122569,"0,00",5561702,"6,01","0,00","0,00",1235633,37888
heap.One,"27,16",335589,900044,1235633,885069,"100,00",5561702,"14,05","0,00","0,00",1235633,1642
heap.None_TinyLfuBoost,"8,09",99968,1135665,1235633,1124882,"0,00",5561702,"5,97","0,00","0,00",1235633,36375
heap.None_TinyLfu,"8,09",99968,1135665,1235633,1124882,"0,00",5561702,"5,97","0,00","0,00",1235633,36136
heap.None_Secondary,"8,28",102282,1133351,1235633,1122569,"0,00",5561702,"6,01","0,00","0,00",1235633,39543
heap.None,"27,16",335589,900044,1235633,885069,"100,00",5561702,"14,05","0,00","0,00",1235633,776
heap.Boost_TinyLfuBoost,"7,80",96339,1139294,1235633,1128520,"0,00",5561702,"5,90","0,00","0,00",1235633,48332
heap.Boost_TinyLfu,"7,80",96339,1139294,1235633,1128520,"0,00",5561702,"5,90","0,00","0,00",1235633,40877
heap.Boost_Secondary,"7,18",88670,1146963,1235633,1136193,"0,00",5561702,"5,76","0,00","0,00",1235633,46517
heap.Boost,"26,36",325661,909972,1235633,893929,"100,00",5561702,"13,95","0,00","0,00",1235633,16572
