Policy,Hit rate,Hits,Misses,Requests,Evictions,Admit rate,Requests weight,Weighted hit rate,Average miss penalty,Average penalty,Steps,Time
linked.Lru_Threshold15,"12,84",1769,12011,13780,11985,"75,59",171779584,"4,33","0,00","0,00",17087,91
linked.Lru_Secondary,"20,23",2788,10992,13780,10946,"0,91",171779584,"6,73","0,00","0,00",13795,4
linked.Lru_Comparison,"5,35",737,13043,13780,13024,"11,14",171779584,"1,83","0,00","0,00",14264,5
linked.Lru,"12,66",1745,12035,13780,12009,"100,00",171779584,"4,27","0,00","0,00",18003,4
linked.Lfucostboost_TinyLfuMulti,"0,45",62,13718,13780,13708,"0,18",171779584,"0,36","0,00","0,00",13807,30
linked.Lfucostboost_TinyLfuBoost,"19,99",2754,11026,13780,10985,"1,20",171779584,"6,75","0,00","0,00",13883,17
linked.Lfucostboost_TinyLfu,"20,91",2881,10899,13780,10854,"0,88",171779584,"6,98","0,00","0,00",13845,16
linked.Lfucostboost_Threshold15,"18,35",2528,11252,13780,11215,"77,99",171779584,"6,03","0,00","0,00",17021,17
linked.Lfucostboost_Secondary,"20,89",2879,10901,13780,10855,"1,13",171779584,"6,94","0,00","0,00",13852,13
linked.Lfucostboost_Comparison,"14,80",2040,11740,13780,11714,"19,75",171779584,"4,90","0,00","0,00",14713,38
linked.Lfucostboost,"18,44",2541,11239,13780,11203,"100,00",171779584,"6,06","0,00","0,00",17761,60
linked.Lfu_TinyLfuMulti,"0,45",62,13718,13780,13708,"0,18",171779584,"0,36","0,00","0,00",13807,7
linked.Lfu_TinyLfuBoost,"19,99",2754,11026,13780,10985,"1,20",171779584,"6,75","0,00","0,00",13883,89
linked.Lfu_TinyLfu,"20,91",2881,10899,13780,10854,"0,88",171779584,"6,98","0,00","0,00",13845,7
linked.Lfu_Threshold15,"18,35",2528,11252,13780,11215,"77,99",171779584,"6,03","0,00","0,00",17021,40
linked.Lfu_Secondary,"20,89",2879,10901,13780,10855,"1,13",171779584,"6,94","0,00","0,00",13852,110
linked.Lfu_Comparison,"15,06",2075,11705,13780,11673,"23,63",171779584,"5,02","0,00","0,00",15034,12
linked.Lfu,"18,44",2541,11239,13780,11203,"100,00",171779584,"6,06","0,00","0,00",17761,17
linked.Fifo_TinyLfuMulti,"0,43",59,13721,13780,13714,"0,26",171779584,"0,31","0,00","0,00",13804,6
linked.Fifo_TinyLfuBoost,"16,43",2264,11516,13780,11490,"0,04",171779584,"5,40","0,00","0,00",13780,8
linked.Fifo_TinyLfu,"17,04",2348,11432,13780,11404,"0,04",171779584,"5,75","0,00","0,00",13780,6
linked.Fifo_Threshold15,"10,07",1387,12393,13780,12367,"78,61",171779584,"3,41","0,00","0,00",17286,6
linked.Fifo_Secondary,"17,09",2355,11425,13780,11391,"0,04",171779584,"5,77","0,00","0,00",13780,9
linked.Fifo_Comparison,"5,10",703,13077,13780,13059,"14,41",171779584,"1,76","0,00","0,00",14466,3
linked.Fifo,"10,41",1435,12345,13780,12319,"100,00",171779584,"3,53","0,00","0,00",18118,114
linked.Clock_TinyLfuMulti,"0,30",42,13738,13780,13726,"0,33",171779584,"0,22","0,00","0,00",13834,11
linked.Clock_TinyLfuBoost,"19,25",2652,11128,13780,11089,"1,14",171779584,"6,49","0,00","0,00",14171,73
linked.Clock_TinyLfu,"20,45",2818,10962,13780,10916,"0,98",171779584,"6,80","0,00","0,00",14083,127
linked.Clock_Threshold15,"13,92",1918,11862,13780,11836,"77,36",171779584,"4,68","0,00","0,00",17906,9
linked.Clock_Secondary,"20,57",2834,10946,13780,10900,"1,09",171779584,"6,85","0,00","0,00",14076,155
linked.Clock_Comparison,"7,50",1033,12747,13780,12724,"13,45",171779584,"2,54","0,00","0,00",14547,5
linked.Clock,"13,77",1898,11882,13780,11856,"100,00",171779584,"4,56","0,00","0,00",18933,4
heap.Skip_TinyLfuMulti,"0,07",10,13770,13780,13765,"0,27",171779584,"0,19","0,00","0,00",13780,157
heap.Skip_TinyLfuBoost,"15,38",2120,11660,13780,11646,"0,01",171779584,"5,20","0,00","0,00",13780,8
heap.Skip_TinyLfu,"11,76",1621,12159,13780,12147,"0,01",171779584,"4,03","0,00","0,00",13780,5
heap.Skip_Threshold15,"17,06",2351,11429,13780,11405,"76,75",171779584,"5,66","0,00","0,00",13780,30
heap.Skip_Secondary,"11,76",1621,12159,13780,12148,"0,01",171779584,"4,01","0,00","0,00",13780,6
heap.Skip_Comparison,"15,54",2141,11639,13780,11616,"24,82",171779584,"5,19","0,00","0,00",13780,6
heap.Skip,"17,08",2353,11427,13780,11397,"100,00",171779584,"5,64","0,00","0,00",13780,69
heap.One_TinyLfuMulti,"0,07",10,13770,13780,13765,"0,27",171779584,"0,19","0,00","0,00",13780,66
heap.One_TinyLfuBoost,"15,38",2120,11660,13780,11646,"0,01",171779584,"5,20","0,00","0,00",13780,17
heap.One_TinyLfu,"11,76",1621,12159,13780,12147,"0,01",171779584,"4,03","0,00","0,00",13780,6
heap.One_Threshold15,"17,29",2382,11398,13780,11362,"75,40",171779584,"5,75","0,00","0,00",13780,14
heap.One_Secondary,"11,76",1621,12159,13780,12148,"0,01",171779584,"4,01","0,00","0,00",13780,5
heap.One_Comparison,"15,75",2170,11610,13780,11569,"22,25",171779584,"5,21","0,00","0,00",13780,6
heap.One,"17,24",2375,11405,13780,11364,"100,00",171779584,"5,70","0,00","0,00",13780,5
heap.None_TinyLfuMulti,"0,07",10,13770,13780,13765,"0,27",171779584,"0,19","0,00","0,00",13780,6
heap.None_TinyLfuBoost,"15,38",2120,11660,13780,11646,"0,01",171779584,"5,20","0,00","0,00",13780,7
heap.None_TinyLfu,"11,76",1621,12159,13780,12147,"0,01",171779584,"4,03","0,00","0,00",13780,6
heap.None_Threshold15,"17,29",2382,11398,13780,11362,"75,40",171779584,"5,75","0,00","0,00",13780,90
heap.None_Secondary,"11,76",1621,12159,13780,12148,"0,01",171779584,"4,01","0,00","0,00",13780,5
heap.None_Comparison,"15,75",2170,11610,13780,11569,"22,25",171779584,"5,21","0,00","0,00",13780,63
heap.None,"17,24",2375,11405,13780,11364,"100,00",171779584,"5,70","0,00","0,00",13780,6
heap.Boost_TinyLfuMulti,"0,07",10,13770,13780,13765,"0,27",171779584,"0,19","0,00","0,00",13780,6
heap.Boost_TinyLfuBoost,"15,38",2120,11660,13780,11646,"0,01",171779584,"5,20","0,00","0,00",13780,132
heap.Boost_TinyLfu,"11,76",1621,12159,13780,12147,"0,01",171779584,"4,03","0,00","0,00",13780,7
heap.Boost_Threshold15,"17,29",2382,11398,13780,11362,"75,40",171779584,"5,75","0,00","0,00",13780,11
heap.Boost_Secondary,"11,76",1621,12159,13780,12148,"0,01",171779584,"4,01","0,00","0,00",13780,125
heap.Boost_Comparison,"15,73",2168,11612,13780,11576,"21,64",171779584,"5,21","0,00","0,00",13780,13
heap.Boost,"17,30",2384,11396,13780,11354,"100,00",171779584,"5,73","0,00","0,00",13780,6
